SK_ID_CURR,GENDER,COLLATERAL,OWN_JOB,MARRIED,INCOME,TARGET
105842,1,1,0,0,1,0
105843,1,1,0,0,0,0
105844,0,1,0,0,1,1
105845,1,1,0,0,1,0
105846,1,1,0,0,2,0
105847,0,1,0,0,1,1
105848,1,1,1,0,1,0
105849,1,1,0,0,2,0
105850,0,1,0,0,1,1
105851,0,0,1,1,2,0
105852,0,1,0,0,0,1
105853,0,1,1,1,1,0
105854,0,1,0,0,0,1
105855,1,1,1,1,2,0
105857,0,1,0,0,2,1
105858,0,1,0,0,1,1
105859,0,1,0,0,0,1
105860,1,1,0,0,2,0
105861,0,1,0,0,2,1
105862,1,1,0,0,0,0
105863,0,1,0,0,0,1
105864,1,1,1,1,1,0
105866,0,1,0,0,0,1
105867,0,0,0,0,0,1
105868,0,1,0,0,0,1
105869,0,0,1,0,0,1
105870,0,1,0,0,0,1
105871,0,1,1,1,1,0
105872,0,0,1,0,1,1
105873,0,1,0,0,1,0
105874,1,1,1,0,1,0
105875,1,1,0,0,2,0
105876,1,1,1,0,0,0
105877,1,1,0,0,0,0
105878,1,1,0,0,1,0
105879,1,1,1,1,0,0
105880,1,0,0,0,0,1
105881,0,0,0,0,2,1
105882,1,1,0,0,0,0
105883,0,1,0,0,0,1
105884,0,1,0,0,0,1
105885,0,1,0,0,0,1
105886,0,1,0,0,2,0
105887,0,1,0,0,1,1
105888,0,1,1,1,2,0
105889,1,1,1,1,0,0
105890,1,1,1,1,1,0
105891,1,1,0,0,1,0
105892,0,1,0,0,1,0
105893,0,1,0,0,0,1
105894,0,0,0,0,0,1
105895,0,1,0,0,1,0
105896,1,1,1,1,0,0
105897,0,1,0,0,0,1
105898,1,0,1,1,1,0
105900,0,1,1,0,0,0
105901,0,0,0,0,0,1
105902,1,1,1,1,2,0
105903,0,1,1,0,1,0
105904,0,1,0,0,2,0
105905,1,1,0,0,1,0
105907,0,0,0,0,1,1
105908,0,1,0,0,2,0
105909,0,0,0,0,1,1
105910,0,1,0,0,0,1
105911,0,1,0,0,0,1
105912,0,1,1,1,2,0
105913,0,1,0,0,0,1
105914,1,1,0,0,2,0
105915,0,1,1,0,0,0
105917,0,1,0,0,1,1
105918,1,1,0,0,0,0
105919,1,1,1,1,1,0
105920,1,1,0,0,2,0
105921,1,1,0,0,1,0
105922,0,1,0,0,0,1
105924,1,1,0,0,1,0
105925,0,1,0,0,2,1
105926,0,0,0,0,0,1
105927,0,1,0,0,1,1
105928,0,0,0,0,1,1
105929,1,1,0,0,1,0
105930,0,1,0,0,0,1
105931,0,1,0,0,1,1
105932,0,1,0,1,1,0
105933,0,1,0,0,0,0
105934,0,1,0,0,1,1
105935,0,1,0,0,2,1
105936,0,1,0,0,1,1
105938,1,0,0,0,2,1
105939,1,1,0,0,0,0
105940,1,1,1,0,1,0
105941,0,1,0,0,1,1
105942,1,0,0,0,2,1
105943,1,1,0,0,0,0
105944,1,1,0,0,0,0
105945,1,0,0,0,0,1
105946,1,1,0,0,1,0
105947,0,1,0,0,0,0
105948,0,1,0,0,1,1
105949,0,1,0,0,0,0
105950,1,1,1,1,1,0
105951,1,1,0,0,2,0
105952,0,0,1,0,1,1
105953,0,0,0,0,2,1
105954,0,1,1,1,0,0
105955,0,1,0,0,2,1
105956,0,1,0,0,2,1
105957,0,1,0,0,0,1
105958,1,1,1,1,1,0
105959,0,1,1,0,1,0
105960,0,1,0,0,2,1
105961,0,0,1,0,0,1
105962,0,1,0,0,2,1
105963,1,1,0,0,2,0
105964,0,1,0,0,2,1
105967,0,1,0,0,0,1
105969,1,1,1,1,2,0
105970,1,1,1,1,1,0
105971,0,0,0,0,0,1
105972,0,0,1,1,0,0
105974,0,1,0,0,2,0
105975,0,1,0,0,0,0
105977,0,1,0,0,0,0
105980,0,1,1,1,1,0
105981,1,1,0,0,2,0
105982,1,1,0,0,1,0
105983,0,1,0,0,2,1
105984,0,1,1,1,0,0
105985,1,1,1,1,2,0
105986,0,0,0,0,1,1
105987,0,1,0,0,1,0
105988,0,1,0,0,1,1
105989,1,1,1,1,1,0
105990,0,1,0,0,0,1
105992,1,1,0,0,1,0
105993,0,1,0,0,0,1
105994,0,1,0,0,0,1
105995,0,1,0,0,1,1
105996,0,1,0,0,1,1
105997,1,1,0,0,0,0
106002,1,1,0,0,1,0
106003,0,0,0,0,1,1
106004,0,1,0,0,0,0
106005,0,0,0,0,1,1
106006,1,1,0,0,1,0
106007,0,1,0,0,0,1
106008,1,1,1,1,1,0
106009,0,0,1,1,2,0
106012,0,1,0,0,1,0
106014,0,1,0,0,2,1
106016,1,1,0,0,2,0
106017,0,1,0,0,0,1
106018,0,1,0,0,1,1
106019,1,1,0,0,1,0
106020,0,1,0,0,0,0
106021,0,0,0,0,1,1
106022,1,1,0,0,2,0
106023,0,1,1,0,0,0
106024,0,1,0,0,1,1
106025,0,1,0,0,1,1
106027,1,1,1,0,2,0
106028,1,1,1,1,1,0
106029,0,1,0,0,1,1
106030,1,1,0,0,0,0
106031,1,1,0,0,2,0
106033,0,1,0,0,2,1
106034,1,1,0,0,2,0
106036,1,1,1,0,1,0
106037,0,1,0,0,1,1
106038,0,0,0,0,1,1
106039,1,1,0,0,2,0
106042,0,1,0,0,1,1
106043,0,1,0,0,1,1
106045,0,1,1,1,2,0
106046,1,1,1,1,1,0
106047,0,1,0,0,0,1
106048,0,0,0,0,0,1
106049,1,1,1,0,1,0
106050,0,1,0,0,1,1
106051,0,0,0,0,0,1
106052,0,1,0,0,1,1
106055,0,1,0,0,0,1
106056,1,1,1,1,0,0
106057,1,1,0,0,1,0
106058,0,1,0,0,2,0
106059,0,1,0,0,1,1
106060,0,0,0,0,0,1
106061,0,1,0,0,0,0
106062,0,1,0,0,1,1
106063,0,1,0,0,0,1
106064,0,1,1,1,2,0
106066,1,1,0,0,0,0
106067,0,1,0,0,1,1
106068,0,1,0,0,1,1
106069,1,1,1,1,0,0
106070,0,1,0,0,1,1
106071,0,1,0,0,2,1
106072,1,1,1,1,2,0
106073,1,1,1,1,2,0
106074,1,1,1,1,1,0
106075,0,1,0,0,0,1
106076,0,1,0,0,0,1
106077,0,0,1,0,2,1
106078,0,1,0,0,1,1
106079,0,0,0,0,1,1
106080,0,1,0,0,0,0
106082,1,1,0,0,0,0
106084,1,0,1,1,1,0
106085,0,1,0,0,0,1
106086,0,1,0,0,0,1
106088,0,1,0,0,2,1
106089,0,1,0,0,2,1
106091,0,1,0,0,2,1
106092,0,1,0,0,0,1
106093,1,1,1,1,0,0
106094,0,1,0,0,0,1
106095,1,1,0,0,0,0
106096,0,1,0,0,1,1
106097,1,1,0,0,0,0
106098,0,1,1,1,1,0
106099,0,1,0,0,0,1
106100,0,1,0,0,0,1
106103,1,1,1,1,2,0
106104,1,1,0,0,1,0
106105,0,1,0,0,0,1
106106,0,1,1,1,2,0
106107,0,0,0,0,0,1
106108,0,1,0,0,0,1
106110,0,1,0,0,0,1
106111,1,1,1,1,2,0
106112,0,1,1,1,1,0
106113,1,0,0,0,2,1
106114,0,1,0,0,1,1
106115,1,1,0,0,0,0
106117,1,1,0,0,1,0
106118,0,1,0,0,0,1
106119,1,1,0,0,1,0
106120,0,1,0,0,1,1
106121,0,0,1,1,1,0
106122,0,0,0,0,1,1
106123,0,1,0,0,1,1
106124,0,0,0,0,0,1
106125,1,1,0,0,0,0
106126,1,1,0,0,2,0
106127,1,0,1,1,0,0
106128,0,1,0,0,0,1
106129,1,1,1,1,1,0
106130,1,1,0,0,1,0
106131,1,0,0,0,1,1
106132,1,1,0,1,1,0
106133,0,0,1,1,0,0
106134,1,1,0,0,2,0
106135,0,1,0,0,0,1
106136,1,0,1,0,2,0
106137,0,0,0,0,0,1
106138,0,0,0,0,0,1
106139,0,1,0,0,1,1
106140,0,1,0,0,0,1
106141,0,1,1,1,1,0
106142,1,1,1,1,1,0
106143,0,1,0,0,1,1
106144,0,1,1,1,1,0
106145,1,1,1,0,1,0
106146,0,1,0,0,0,1
106147,1,1,0,0,1,0
106148,0,1,0,0,1,0
106149,0,0,0,0,0,1
106151,1,1,0,0,1,0
106152,0,0,0,0,0,1
106153,0,0,0,0,1,1
106154,0,0,0,0,1,1
106156,0,0,1,1,0,0
106157,0,1,0,0,0,1
106158,0,1,0,0,1,1
106159,0,0,0,0,1,1
106160,1,1,1,1,1,0
106161,0,1,0,0,1,1
106162,0,1,1,1,1,0
106163,1,1,0,0,2,0
106164,0,1,0,0,1,1
106165,1,0,0,0,2,1
106167,0,1,0,0,0,0
106168,1,1,1,0,1,0
106169,0,1,0,0,1,0
106170,0,1,0,0,1,0
106171,1,1,0,0,0,0
106172,0,1,1,1,0,0
106173,1,0,1,1,1,0
106174,1,1,0,0,0,0
106175,1,1,1,1,1,0
106177,0,1,0,0,0,0
106178,0,0,0,0,0,1
106179,0,1,0,0,2,1
106180,0,1,1,1,1,0
106181,0,1,0,0,2,1
106182,1,1,0,0,1,0
106183,1,1,0,0,2,0
106184,1,0,0,0,1,1
106185,0,1,1,1,1,0
106186,0,0,1,1,1,0
106187,0,0,0,0,1,1
106188,0,1,0,0,1,1
106190,0,1,0,0,0,1
106191,0,1,0,0,0,0
106192,0,1,0,0,0,1
106193,0,0,0,0,1,1
106194,1,1,0,0,0,0
106195,0,1,1,1,1,0
106196,1,1,0,0,1,0
106197,0,1,0,0,1,1
106198,1,0,1,1,0,0
106200,0,1,0,0,1,1
106201,1,1,1,0,0,0
106202,0,1,0,0,1,0
106203,0,0,0,0,0,1
106204,0,0,0,0,1,1
106207,0,1,0,0,1,1
106208,0,0,0,0,0,1
106209,1,1,0,0,1,0
106210,0,1,1,1,1,0
106212,0,0,0,0,0,1
106213,0,1,0,0,2,1
106215,0,1,0,0,0,1
106218,0,1,1,1,0,0
106219,1,1,0,0,0,0
106220,0,1,1,1,0,0
106221,0,0,0,0,0,1
106222,1,1,0,0,0,0
106223,0,1,0,0,0,1
106224,0,1,0,0,0,1
106226,0,1,0,0,0,1
106227,0,1,0,0,1,0
106228,1,0,0,0,1,1
106229,0,1,0,0,1,1
106230,0,1,0,0,0,0
106231,0,1,0,0,1,1
106232,0,1,0,0,1,1
106233,0,1,0,0,0,0
106234,0,0,0,1,0,1
106235,1,0,1,1,1,0
106236,1,1,0,0,2,0
106237,0,1,0,0,0,1
106238,0,1,0,0,0,1
106239,0,0,0,0,1,1
106240,0,1,0,0,0,1
106241,1,1,1,0,0,0
106242,0,1,1,1,0,0
106243,1,1,0,1,2,0
106244,0,1,0,0,0,1
106245,0,1,0,0,0,0
106246,0,0,0,0,0,1
106247,0,1,0,0,1,1
106248,1,0,0,0,1,1
106250,1,1,1,1,1,0
106251,1,1,0,0,2,0
106252,1,1,1,0,1,0
106253,1,1,0,0,2,0
106254,1,1,0,0,0,0
106255,0,1,0,0,0,0
106257,0,1,0,0,1,1
106259,1,1,1,1,1,0
106260,1,1,0,0,1,0
106263,0,0,0,0,2,1
106265,0,1,0,0,0,1
106266,0,1,0,0,0,1
106267,0,1,0,0,0,1
106268,0,0,0,0,2,1
106269,0,1,0,0,1,1
106270,1,1,0,0,1,0
106272,0,1,0,0,1,1
106273,0,1,0,1,0,0
106274,0,1,0,0,0,1
106275,1,1,0,0,1,0
106278,0,0,0,0,1,1
106279,0,0,0,0,1,1
106280,1,1,0,0,1,0
106281,1,1,1,0,1,0
106282,0,0,0,0,1,1
106283,0,1,1,1,1,0
106284,0,1,0,0,1,0
106285,0,0,0,0,0,1
106287,0,0,1,1,1,0
106288,0,1,0,0,2,1
106289,0,1,0,0,0,1
106290,1,0,0,0,1,1
106291,0,0,0,0,0,1
106292,0,1,0,0,1,0
106294,0,1,0,0,0,1
106299,0,1,1,1,2,0
106300,0,0,0,0,0,1
106301,0,1,1,1,0,0
106302,0,1,0,0,0,1
106303,1,1,0,0,2,0
106304,0,1,0,0,1,0
106305,1,1,0,0,2,0
106306,0,0,0,0,0,1
106307,1,1,0,0,1,0
106308,0,0,1,1,0,0
106309,0,1,1,1,0,0
106310,0,0,0,0,1,1
106312,0,0,1,0,0,1
106313,0,1,0,0,0,1
106315,0,1,0,0,2,0
106316,0,0,0,0,0,1
106317,1,1,1,1,2,0
106318,0,1,1,1,1,0
106319,0,1,0,0,2,1
106321,0,0,0,0,0,1
106322,1,0,0,0,0,1
106323,0,1,1,1,1,0
106324,0,1,0,0,2,1
106325,0,0,0,0,1,1
106326,0,1,0,0,2,1
106327,0,0,1,1,1,0
106328,0,0,0,0,0,1
106329,0,1,0,0,1,1
106330,1,0,0,0,0,1
106331,1,1,0,0,1,0
106332,1,1,0,0,1,0
106333,0,1,0,0,1,1
106335,0,0,0,0,2,1
106336,1,1,0,0,2,0
106337,0,1,0,0,0,1
106338,0,0,0,0,2,1
106339,0,0,0,0,1,1
106340,0,1,0,0,1,0
106341,0,1,0,0,1,1
106342,1,1,0,0,2,0
106343,0,0,1,1,1,0
106344,1,1,0,0,0,0
106345,1,1,1,1,0,0
106348,1,1,0,0,1,0
106350,0,1,0,0,0,1
106351,0,1,1,1,0,0
106352,0,1,0,0,0,1
106353,0,1,0,0,1,1
106355,0,1,0,0,1,0
106356,0,0,1,0,0,1
106357,1,1,0,0,2,0
106358,0,1,1,0,0,0
106359,1,1,0,0,2,0
106361,0,1,0,0,1,1
106362,1,1,0,0,1,0
106363,0,1,0,0,1,0
106364,0,1,0,0,0,1
106365,0,1,0,0,1,1
106366,0,1,0,0,1,1
106367,1,1,0,0,1,0
106368,0,1,0,0,1,1
106369,0,0,0,0,0,1
106370,1,1,0,0,2,0
106371,0,1,0,0,0,1
106372,0,1,0,0,2,1
106374,0,1,1,1,1,0
106375,0,0,1,1,2,0
106376,1,0,0,0,2,1
106378,0,1,0,0,2,0
106379,0,1,0,0,0,1
106380,1,1,0,0,1,0
106381,1,0,0,0,1,1
106382,0,0,0,0,1,1
106383,1,1,0,0,2,0
106384,1,1,1,1,1,0
106385,1,1,0,0,2,0
106388,1,1,1,1,2,0
106389,1,1,1,0,2,0
106390,1,1,0,0,0,0
106392,0,1,0,0,1,1
106393,0,1,0,0,0,1
106394,0,1,1,1,2,0
106395,1,1,0,0,1,0
106396,0,1,0,0,1,1
106397,1,1,0,0,2,0
106398,0,1,0,0,0,1
106399,0,1,1,1,2,0
106400,1,1,0,0,1,0
106402,0,1,0,0,0,1
106403,1,1,1,0,1,0
106404,0,1,0,0,0,1
106405,0,1,1,0,0,0
106406,0,0,0,0,1,1
106407,0,1,1,0,2,0
106408,0,1,0,0,1,1
106409,0,1,0,0,1,0
106410,0,1,1,1,0,0
106412,1,1,1,0,1,0
106414,1,1,0,0,2,0
106415,0,1,0,0,1,1
106416,1,1,1,1,1,0
106417,0,1,1,0,1,0
106418,0,1,0,0,0,1
106419,0,1,0,0,1,1
106420,0,1,1,0,0,0
106421,0,0,0,0,2,1
106422,1,1,0,0,0,0
106423,0,1,0,0,2,0
106424,1,1,0,0,2,0
106425,0,1,0,0,0,1
106429,1,1,0,0,1,0
106430,0,1,0,0,2,1
106431,0,1,0,0,2,1
106432,0,1,0,0,1,1
106433,0,1,0,0,0,0
106435,1,1,0,0,1,0
106436,1,1,1,1,1,0
106437,0,1,0,0,2,1
106439,1,0,0,0,2,1
106442,1,1,0,0,2,0
106443,0,1,0,0,1,1
106444,0,1,0,0,2,1
106445,1,1,0,0,0,0
106446,1,1,0,0,2,0
106447,1,0,0,0,2,1
106448,0,1,0,0,1,1
106449,0,0,0,0,1,1
106450,0,1,0,0,0,1
106451,0,1,1,1,0,0
106455,1,1,0,0,2,0
106456,1,1,0,0,1,0
106458,0,0,0,0,0,1
106459,1,1,0,0,0,0
106460,0,1,0,0,1,1
106461,0,1,1,1,0,0
106462,0,1,0,0,0,1
106463,0,1,0,0,2,1
106464,0,1,0,0,0,1
106465,0,1,1,1,1,0
106466,0,1,0,0,1,1
106467,0,1,1,1,1,0
106468,1,1,0,0,0,0
106469,1,1,0,0,2,0
106470,0,1,0,0,0,0
106471,0,1,0,0,2,1
106472,0,1,0,0,0,1
106473,0,1,1,1,0,0
106474,0,1,0,0,1,1
106475,1,1,0,0,2,0
106476,1,1,0,0,1,0
106477,0,1,0,0,0,1
106478,0,0,0,0,1,1
106479,0,1,0,0,0,1
106480,0,1,0,0,0,1
106481,0,0,0,0,0,1
106482,0,0,0,0,0,1
106483,1,1,1,1,1,0
106485,0,1,0,0,2,1
106486,1,1,0,0,2,0
106487,0,1,0,0,0,1
106489,1,1,0,0,2,0
106490,0,1,0,0,1,0
106492,0,0,0,0,0,1
106493,0,1,1,0,0,0
106494,0,1,0,0,2,1
106495,0,0,0,0,1,1
106496,1,1,0,0,1,0
106497,0,0,0,0,0,1
106498,0,0,1,0,0,1
106499,1,1,0,0,0,0
106500,1,1,1,1,0,0
106501,0,1,0,0,0,1
106502,0,1,1,1,0,0
106503,0,1,0,0,0,1
106504,1,1,0,0,1,0
106505,0,0,1,1,0,0
106506,0,1,0,0,0,1
106507,0,1,0,0,2,1
106508,1,1,0,0,2,0
106509,1,1,0,0,2,0
106510,0,1,0,0,0,1
106511,0,1,0,0,0,0
106512,0,1,0,0,1,1
106513,1,1,1,1,1,0
106515,0,1,0,0,0,1
106516,0,1,0,0,1,1
106517,0,1,0,0,1,1
106518,0,0,1,1,0,0
106519,1,1,0,0,1,0
106520,0,1,0,0,0,1
106521,0,1,0,0,0,1
106522,0,1,0,0,1,1
106523,0,1,0,0,2,1
106524,0,1,0,0,2,1
106525,0,1,0,0,1,1
106526,0,1,0,0,2,1
106530,0,1,0,0,1,1
106531,0,1,0,0,2,1
106532,0,1,0,0,1,0
106533,1,1,0,0,1,0
106535,1,1,0,0,1,0
106536,0,0,0,0,1,1
106537,1,1,1,1,2,0
106538,0,1,0,0,0,1
106539,0,1,0,0,1,1
106540,0,0,0,0,2,1
106541,1,1,0,0,2,0
106542,1,0,1,0,1,0
106543,0,1,1,1,1,0
106544,0,1,0,0,1,1
106545,0,1,0,0,0,1
106546,1,1,0,0,1,0
106547,0,1,0,0,1,1
106548,0,1,0,0,1,1
106549,0,0,0,0,0,1
106551,0,1,0,0,0,1
106552,0,0,1,0,0,1
106553,0,0,0,0,2,1
106554,1,1,0,0,2,0
106555,0,1,1,1,1,0
106556,0,1,0,0,1,1
106557,0,1,0,0,1,1
106558,0,1,0,0,1,1
106559,0,1,0,0,1,1
106560,0,1,0,0,2,1
106561,0,1,0,0,0,1
106562,1,1,0,0,2,0
106563,0,1,0,0,2,1
106564,0,0,0,0,1,1
106565,0,1,0,0,0,1
106566,0,1,0,0,0,1
106567,0,1,0,0,1,1
106568,0,1,0,0,1,1
106569,0,1,0,0,1,1
106570,0,1,0,0,1,1
106571,0,1,0,0,1,1
106572,0,1,0,0,0,0
106573,0,1,0,0,1,0
106574,1,1,0,0,1,0
106575,1,1,1,1,1,0
106576,0,0,1,0,0,1
106578,0,0,0,0,0,1
106579,1,1,0,0,2,0
106580,1,1,0,0,1,0
106581,0,1,0,0,1,1
106582,0,1,0,0,1,1
106583,1,1,0,0,0,0
106584,0,1,0,0,1,0
106586,0,1,0,0,2,0
106587,1,1,0,0,2,0
106588,1,1,1,1,0,0
106589,0,1,0,0,0,1
106591,0,1,0,0,0,1
106592,1,1,0,0,2,0
106593,0,1,0,0,1,1
106594,1,1,0,0,1,0
106595,1,0,0,0,1,1
106596,0,0,0,0,0,1
106597,1,0,1,1,1,0
106598,0,0,0,0,0,1
106599,0,1,0,0,2,1
106600,0,1,0,0,1,0
106601,0,1,0,0,2,1
106602,0,0,0,0,2,1
106603,0,0,0,0,1,1
106604,0,1,0,0,2,0
106605,0,1,0,0,0,1
106606,0,1,1,1,0,0
106608,1,1,0,0,2,0
106609,0,0,0,0,2,1
106613,0,1,0,0,1,1
106614,1,0,0,0,1,1
106615,0,1,0,0,1,1
106616,0,0,0,0,0,1
106617,0,1,0,0,1,0
106618,1,1,0,0,2,0
106619,1,1,0,0,2,0
106620,1,0,1,1,1,0
106621,1,1,0,0,1,0
106622,1,1,0,0,1,0
106623,1,1,0,0,1,0
106625,0,0,1,0,1,1
106626,0,0,1,0,1,1
106627,0,1,0,0,2,1
106628,0,1,0,0,2,1
106629,0,1,0,0,0,1
106630,0,0,0,0,1,1
106632,0,1,0,0,0,1
106633,0,0,1,1,1,0
106634,0,1,0,0,2,1
106635,0,1,0,0,1,1
106636,1,1,1,1,1,0
106637,1,1,1,0,2,0
106638,0,1,0,0,1,1
106639,0,1,0,0,0,1
106640,1,1,0,0,2,0
106641,0,0,0,0,0,1
106642,1,1,0,0,1,0
106643,0,0,1,1,1,0
106644,1,0,0,0,1,1
106645,1,0,0,0,0,1
106646,0,1,0,0,0,1
106648,1,1,0,0,2,0
106649,1,1,1,1,2,0
106650,0,1,0,0,0,0
106651,0,0,0,0,0,1
106652,0,0,0,0,0,1
106653,0,0,0,0,0,1
106654,1,0,1,1,0,0
106655,0,1,0,0,1,0
106656,1,1,0,0,1,0
106657,0,1,0,0,2,1
106658,1,1,0,0,1,0
106659,1,0,0,0,2,1
106661,1,1,1,1,1,0
106662,0,1,0,0,1,1
106663,1,1,0,0,1,0
106664,0,1,0,0,1,1
106665,1,0,0,0,0,1
106666,0,0,0,0,0,1
106667,1,1,0,0,2,0
106668,0,0,1,1,1,0
106669,1,1,0,0,1,0
106670,0,1,1,1,1,0
106671,0,1,1,1,0,0
106672,1,1,0,0,2,0
106673,0,1,0,0,0,1
106675,0,0,0,0,1,1
106676,1,1,0,0,1,0
106677,1,0,0,0,1,1
106678,0,1,0,0,1,1
106679,1,0,0,0,2,1
106680,0,1,0,0,0,1
106681,0,1,0,0,2,0
106682,0,1,0,0,0,1
106683,0,1,0,0,0,1
106684,0,1,0,0,2,1
106685,1,1,0,0,1,0
106686,0,1,0,0,1,0
106688,0,1,1,1,2,0
106689,0,0,0,0,1,1
106690,0,0,0,0,0,1
106691,0,0,0,0,0,1
106692,1,1,0,0,1,0
106693,0,1,0,0,1,1
106694,0,1,1,1,1,0
106695,0,1,1,0,0,0
106696,0,1,0,0,2,1
106697,1,1,1,0,0,0
106698,1,1,1,1,1,0
106699,0,1,0,0,0,0
106700,1,1,1,1,1,0
106701,0,1,0,0,2,0
106702,1,1,0,0,1,0
106703,1,1,0,0,1,0
106704,1,1,0,0,0,0
106705,0,0,0,0,1,1
106706,1,1,0,0,1,0
106707,0,0,0,0,1,1
106708,1,1,1,0,1,0
106709,1,0,0,0,0,1
106710,0,1,1,0,0,0
106711,1,1,1,1,2,0
106714,1,1,1,1,1,0
106715,0,1,0,0,2,1
106716,0,1,0,0,0,1
106718,0,0,0,0,2,1
106719,1,0,0,0,2,1
106722,0,0,0,0,1,1
106723,0,1,0,0,1,1
106725,0,0,0,0,0,1
106726,0,0,1,1,0,0
106727,0,1,0,0,0,1
106728,0,1,0,0,0,1
106729,1,1,0,0,1,0
106730,1,1,1,1,0,0
106731,1,1,0,0,0,0
106732,1,1,0,0,2,0
106733,0,1,0,1,1,0
106734,0,1,0,0,2,0
106736,1,1,1,1,0,0
106737,0,1,0,0,1,0
106738,0,0,0,0,2,1
106741,1,1,1,1,1,0
106742,1,1,1,1,2,0
106743,0,1,0,0,1,0
106744,0,0,0,0,1,1
106745,1,1,1,1,2,0
106746,1,1,0,0,2,0
106747,0,1,0,0,1,1
106748,0,0,0,0,0,1
106749,1,1,0,0,2,0
106750,0,0,0,0,0,1
106751,0,0,0,0,1,1
106752,1,1,1,1,0,0
106753,0,0,0,0,2,1
106755,0,1,0,0,0,1
106756,1,1,0,0,0,0
106757,1,1,0,0,0,0
106758,0,1,1,1,1,0
106759,1,0,1,1,1,0
106762,0,1,0,0,0,0
106763,0,1,0,0,1,1
106764,0,1,0,0,0,1
106765,0,1,0,0,0,1
106766,1,1,0,0,2,0
106767,0,0,0,0,0,1
106768,1,1,0,0,1,0
106769,0,1,1,1,1,0
106770,0,1,0,0,1,1
106771,0,1,0,0,1,1
106772,0,1,0,0,2,0
106773,0,0,1,0,0,1
106774,0,0,0,0,0,1
106775,0,1,1,1,1,0
106776,1,1,1,1,0,0
106777,0,0,1,1,0,0
106778,0,1,0,0,0,1
106779,0,1,1,0,2,0
106780,1,1,1,0,1,0
106781,0,0,0,0,2,1
106782,1,1,0,0,1,0
106783,1,1,0,0,1,0
106785,0,0,0,0,1,1
106786,1,1,0,0,1,0
106788,0,1,0,0,2,0
106789,0,1,0,0,0,1
106790,0,1,1,1,1,0
106791,0,1,0,0,1,1
106792,0,1,0,0,2,1
106793,0,0,0,0,0,1
106794,1,1,0,0,1,0
106795,0,1,0,0,1,1
106796,0,1,0,0,0,1
106799,1,1,0,0,2,0
106800,0,0,1,1,1,0
106801,0,1,0,0,1,1
106806,0,0,1,0,1,1
106807,1,1,0,0,1,0
106808,0,0,0,0,1,1
106809,1,1,0,0,2,0
106811,0,0,1,0,0,1
106814,0,1,0,0,1,0
106815,0,1,0,0,0,1
106816,0,1,0,0,1,1
106818,1,1,0,0,1,0
106819,0,1,1,0,0,0
106820,0,1,0,0,2,1
106821,0,1,0,0,1,0
106824,0,1,1,1,0,0
106825,1,1,1,1,1,0
106826,1,0,0,0,0,1
106828,0,1,0,0,1,1
106829,1,1,1,1,2,0
106830,1,1,0,0,1,0
106831,1,1,0,0,2,0
106832,0,1,1,1,2,0
106833,0,1,0,0,1,1
106834,1,1,1,1,2,0
106835,0,1,0,0,1,1
106836,0,1,0,0,0,1
106837,0,1,1,1,2,0
106838,0,1,0,0,1,0
106839,1,1,1,1,1,0
106840,1,1,1,0,1,0
106842,0,1,0,0,0,1
106843,0,1,0,0,1,1
106844,0,1,0,0,1,1
106845,1,1,1,1,1,0
106846,0,1,0,0,0,1
106847,0,1,0,0,0,1
106848,1,1,0,0,2,0
106849,0,0,0,0,0,1
106850,0,1,0,0,1,0
106855,0,1,0,0,1,1
106856,1,1,0,0,0,0
106857,0,1,0,0,0,1
106858,0,1,0,0,1,1
106859,0,1,0,0,0,0
106860,0,1,0,0,2,1
106862,0,1,0,0,0,1
106863,0,1,1,1,0,0
106864,0,1,0,0,1,0
106865,0,1,0,0,0,1
106866,0,0,0,0,2,1
106867,0,1,0,0,1,1
106868,0,1,0,0,1,1
106869,0,1,0,0,0,1
106870,0,1,0,0,2,1
106871,0,0,0,0,2,1
106872,0,1,0,0,2,1
106874,0,1,0,0,0,0
106875,0,1,1,1,2,0
106876,1,1,0,0,1,0
106879,1,1,0,0,0,0
106880,0,1,0,0,2,1
106882,0,1,0,0,1,1
106883,0,1,0,0,1,1
106884,1,1,0,0,1,0
106885,0,1,0,0,0,0
106886,0,1,0,0,0,1
106887,0,1,0,0,1,0
106888,0,1,0,0,0,1
106889,0,1,0,0,1,1
106890,0,0,0,0,0,1
106891,1,0,1,1,2,0
106892,0,0,0,0,1,1
106893,0,0,0,0,1,1
106894,0,1,1,0,0,0
106895,1,1,1,1,0,0
106896,0,1,0,0,0,1
106897,1,0,0,0,1,1
106898,0,1,0,0,1,1
106899,1,1,0,0,0,0
106901,0,1,0,0,0,1
106902,0,1,1,1,1,0
106903,0,1,1,1,1,0
106904,0,1,0,0,1,1
106905,0,1,0,0,0,1
106908,0,1,0,0,1,0
106909,0,1,0,0,0,0
106910,0,1,0,0,1,1
106911,0,0,0,0,0,1
106912,0,1,0,0,0,1
106913,0,1,1,1,0,0
106915,0,1,1,1,0,0
106917,0,1,0,0,0,1
106918,0,1,0,0,1,1
106919,1,1,0,0,0,0
106920,0,1,0,0,1,1
106921,1,1,0,0,2,0
106922,1,0,0,0,0,1
106923,1,0,0,0,2,1
106925,1,1,0,0,1,0
106926,0,1,0,0,0,1
106927,0,1,0,0,1,1
106928,0,1,0,0,2,1
106929,0,1,1,1,0,0
106930,1,1,0,0,1,0
106932,0,1,0,0,0,1
106933,0,0,0,0,1,1
